* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 29, 2023 7:43:01 PM
* REW Settings:
137.695312 21.206141900614643 -89.4834
138.061523 24.848141900614642 -91.144
138.427734 28.246141900614642 -110.1021
138.793945 30.617141900614644 -136.146
139.160156 31.921141900614643 -165.7095
139.526367 32.13514190061464 161.2402
139.892578 31.32814190061464 122.2461
140.258789 30.151141900614643 73.0273
140.625 30.243141900614642 16.3521
140.991211 31.533141900614645 -33.4995
141.357422 32.14814190061464 -74.0947
141.723633 30.997141900614643 -111.6665
142.089844 27.07714190061464 -157.7012
142.456055 23.72814190061464 106.9082
142.822266 30.04514190061464 36.4155
143.188477 33.820141900614644 1.7393
143.554688 35.21514190061464 -24.1357
143.920898 34.84314190061464 -44.5503
144.287109 32.993141900614646 -57.0957
144.65332 30.70214190061464 -55.1851
145.019531 30.759141900614644 -45.0322
145.385742 32.383141900614646 -49.3574
145.751953 33.192141900614644 -66.5522
146.118164 32.72114190061464 -89.4507
146.484375 30.874141900614642 -112.375
146.850586 27.40814190061464 -123.7461
147.216797 26.050141900614644 -98.3291
147.583008 31.640141900614644 -89.2378
147.949219 36.17814190061464 -105.7856
148.31543 38.975141900614645 -128.4907
148.681641 40.383141900614646 -152.8901
149.047852 40.53214190061464 -178.209
149.414062 39.365141900614645 154.9224
149.780273 36.65314190061464 123.8403
150.146484 32.295141900614645 79.1216
150.512695 30.025141900614642 7.3218
150.878906 32.39214190061464 -46.6357
151.245117 33.548141900614645 -76.4956
151.611328 32.597141900614645 -95.4868
151.977539 29.430141900614643 -104.2271
152.34375 24.00714190061464 -89.5981
152.709961 22.70214190061464 -35.7729
153.076172 26.467141900614642 -7.8149
153.442383 29.491141900614643 3.7183
153.808594 31.95314190061464 6.9014
154.174805 33.45214190061464 2.1509
154.541016 33.381141900614644 -8.7749
154.907227 30.825141900614643 -25.3408
155.273438 22.113141900614643 -61.9863
155.639648 26.162141900614643 155.0288
156.005859 33.61114190061464 127.2705
156.37207 36.442141900614644 109.3896
156.738281 36.896141900614644 95.335
157.104492 35.423141900614645 87.5034
157.470703 32.64214190061464 94.6885
157.836914 32.088141900614644 119.2119
158.203125 34.131141900614644 127.6743
158.569336 34.86714190061464 118.2559
158.935547 33.35414190061464 97.8071
159.301758 29.576141900614644 58.313
159.667969 29.025141900614642 -11.4775
160.03418 32.859141900614645 -50.5581
160.400391 35.21114190061464 -63.292
160.766602 36.832141900614644 -63.4902
161.132812 38.69914190061464 -60.5488
161.499023 40.39514190061464 -61.417
161.865234 41.112141900614645 -65.4131
162.231445 40.44714190061464 -67.7603
162.597656 38.603141900614645 -60.1436
162.963867 37.91014190061464 -36.751
163.330078 39.81114190061464 -19.8115
163.696289 41.134141900614644 -16.5049
164.0625 40.62914190061464 -14.1182
164.428711 39.12914190061464 2.1348
164.794922 40.49714190061464 28.3511
165.161133 43.24214190061464 34.4414
165.527344 43.81814190061464 26.8262
165.893555 39.96514190061464 16.3203
166.259766 32.423141900614645 147.0454
166.625977 47.86414190061464 147.4092
166.992188 53.88914190061464 129.502
167.358398 57.32514190061464 109.6016
167.724609 59.24714190061464 88.7876
168.09082 60.00414190061464 67.3247
168.457031 59.70214190061464 45.2314
168.823242 58.29314190061464 22.2935
169.189453 55.52914190061464 -2.2344
169.555664 50.70814190061464 -31.2617
169.921875 41.99414190061464 -85.7617
170.288086 43.03214190061464 160.1846
170.654297 47.64414190061464 118.2769
171.020508 48.83614190061464 90.436
171.386719 48.100141900614645 65.0718
171.75293 45.92214190061464 39.4155
172.119141 42.52914190061464 11.0317
172.485352 38.383141900614646 -23.8848
172.851562 34.88614190061464 -66.9204
173.217773 33.060141900614646 -107.6523
173.583984 31.335141900614644 -140.3633
173.950195 27.922141900614644 -177.8623
174.316406 25.487141900614642 104.0405
174.682617 31.503141900614644 41.9355
175.048828 35.90614190061464 12.4507
175.415039 38.11714190061464 -9.2729
175.78125 38.65014190061464 -27.9092
176.147461 37.664141900614645 -43.6807
176.513672 35.15014190061464 -54.2129
176.879883 31.48014190061464 -52.46
177.246094 29.465141900614643 -35.3052
177.612305 30.249141900614642 -31.7827
177.978516 30.660141900614644 -50.3872
178.344727 30.66714190061464 -84.1348
178.710938 31.52314190061464 -122.5024
179.077148 32.82714190061464 -152.9658
179.443359 33.47014190061464 -173.0933
179.80957 33.15314190061464 176.1543
180.175781 32.25014190061464 175.0342
180.541992 31.643141900614644 -178.2769
180.908203 31.720141900614642 -171.1621
181.274414 31.691141900614646 -168.7163
181.640625 30.659141900614642 -170.1738
182.006836 27.700141900614643 -173.7109
182.373047 19.26614190061464 -178.6069
182.739258 19.997141900614643 -3.0308
183.105469 29.939141900614644 -9.7061
183.47168 34.335141900614644 -16.8774
183.837891 36.69314190061464 -24.3179
184.204102 37.71214190061464 -31.2197
184.570312 37.65414190061464 -36.3521
184.936523 36.72914190061464 -38.1582
185.302734 35.24214190061464 -35.5176
185.668945 33.43314190061464 -29.2402
186.035156 30.837141900614643 -20.0186
186.401367 26.40214190061464 6.0449
186.767578 27.755141900614642 68.2578
187.133789 33.51914190061464 83.8394
187.5 36.52014190061464 78.9956
187.866211 37.20014190061464 69.0376
188.232422 35.506141900614644 59.2866
188.598633 30.30914190061464 60.8071
188.964844 26.671141900614643 127.04
189.331055 33.06514190061464 147.2017
189.697266 34.95914190061464 136.5762
190.063477 32.63914190061464 119.8159
190.429688 18.12914190061464 89.312
190.795898 31.41614190061464 -89.0894
191.162109 37.40314190061464 -107.6978
191.52832 38.75714190061464 -121.79
191.894531 36.862141900614645 -124.1997
192.260742 35.03514190061464 -88.4434
192.626953 40.28814190061464 -64.1514
192.993164 43.91614190061464 -71.6313
193.359375 44.612141900614645 -87.7695
193.725586 41.33314190061464 -107.3262
194.091797 21.204141900614644 72.1572
194.458008 45.94614190061464 34.2168
194.824219 52.298141900614645 12.3101
195.19043 55.670141900614645 -9.4922
195.556641 57.38814190061464 -31.3726
195.922852 57.83014190061464 -53.3208
196.289062 57.070141900614644 -75.2944
196.655273 54.94914190061464 -97.2251
197.021484 50.878141900614644 -118.9502
197.387695 42.38814190061464 -139.5127
197.753906 34.37614190061464 10.2656
198.120117 44.61414190061464 -7.5015
198.486328 46.48814190061464 -28.8799
198.852539 45.298141900614645 -50.6904
199.21875 41.07814190061464 -73.4014
199.584961 29.537141900614643 -106.3486
199.951172 32.49714190061464 83.1875
200.317383 38.076141900614644 59.563
200.683594 38.438141900614646 44.5103
201.049805 35.85214190061464 39.8633
201.416016 32.207141900614644 63.4292
201.782227 34.17814190061464 96.9902
202.148438 36.978141900614645 101.667
202.514648 37.960141900614644 96.9272
202.880859 37.55914190061464 91.2085
203.24707 36.15314190061464 86.8081
203.613281 33.792141900614645 84.0869
203.979492 29.925141900614644 84.8301
204.345703 23.438141900614642 105.5259
204.711914 23.218141900614643 170.2529
205.078125 27.052141900614643 -175.8618
205.444336 26.846141900614644 -174.9746
205.810547 23.499141900614642 -147.4043
206.176758 28.578141900614643 -99.6963
206.542969 34.46114190061464 -101.8599
206.90918 37.67414190061464 -117.6914
207.275391 39.06214190061464 -137.9697
207.641602 38.963141900614644 -160.5293
208.007812 37.36314190061464 175.3618
208.374023 33.823141900614644 150.0288
208.740234 26.404141900614643 124.0137
209.106445 12.946141900614643 -93.3706
209.472656 26.860141900614643 -117.8687
209.838867 29.528141900614642 -150.7783
210.205078 29.31214190061464 170.6743
210.571289 27.616141900614643 121.2349
210.9375 26.834141900614643 57.5254
211.303711 28.59114190061464 0.019
211.669922 30.342141900614642 -39.7158
212.036133 30.912141900614643 -65.7871
212.402344 30.697141900614643 -77.6416
212.768555 31.51014190061464 -76.5376
213.134766 34.14114190061464 -78.9932
213.500977 36.685141900614646 -92.4541
213.867188 38.10814190061464 -112.814
214.233398 38.134141900614644 -137.6221
214.599609 36.484141900614645 -168.106
214.96582 32.93014190061464 145.8066
215.332031 32.030141900614645 66.9604
215.698242 36.49514190061464 11.8154
216.064453 39.54314190061464 -18.6646
216.430664 40.90114190061464 -39.9404
216.796875 41.04614190061464 -55.3276
217.163086 40.38914190061464 -65.5317
217.529297 39.256141900614644 -72.1304
217.895508 37.45614190061464 -78.6665
218.261719 33.38914190061464 -88.5063
218.62793 10.049141900614643 -131.9004
218.994141 34.86314190061464 68.519
219.360352 41.338141900614644 51.7402
219.726562 44.383141900614646 35.6211
220.092773 45.466141900614645 21.1675
220.458984 44.93114190061464 11.2012
220.825195 43.188141900614646 12.4165
221.191406 42.59614190061464 30.4902
221.557617 44.932141900614646 42.5122
221.923828 47.03714190061464 38.1313
222.290039 47.490141900614645 26.2373
222.65625 45.704141900614644 12.7075
223.022461 39.55514190061464 7.6128
223.388672 36.83614190061464 109.6284
223.754883 46.737141900614645 114.4946
224.121094 50.92814190061464 99.2432
224.487305 52.83414190061464 81.6475
224.853516 53.225141900614645 64.0103
225.219727 52.289141900614645 47.7012
225.585938 49.954141900614644 35.0454
225.952148 46.106141900614645 32.5376
226.318359 42.66214190061464 54.2832
226.68457 44.012141900614644 76.4292
227.050781 45.74114190061464 74.4463
227.416992 45.77314190061464 62.4561
227.783203 44.04914190061464 47.1914
228.149414 40.317141900614644 31.5391
228.515625 33.573141900614644 19.5327
228.881836 21.38214190061464 39.2754
229.248047 17.826141900614644 87.6162
229.614258 23.406141900614642 -37.6123
229.980469 34.59314190061464 -70.8413
230.34668 39.938141900614646 -91.8765
230.712891 42.55814190061464 -111.0522
231.079102 43.17514190061464 -128.8252
231.445312 41.692141900614644 -143.5566
231.811523 37.009141900614644 -145.7568
232.177734 33.972141900614645 -82.2129
232.543945 41.78114190061464 -62.5337
232.910156 45.98314190061464 -73.8501
233.276367 47.98214190061464 -90.2983
233.642578 48.472141900614645 -108.0225
234.008789 47.61314190061464 -125.5532
234.375 45.237141900614645 -141.1538
234.741211 40.72614190061464 -149.479
235.107422 34.359141900614645 -122.7959
235.473633 37.426141900614645 -79.709
235.839844 40.883141900614646 -83.9893
236.206055 41.826141900614644 -100.3091
236.572266 40.93714190061464 -121.2856
236.938477 38.374141900614646 -147.207
237.304688 34.22414190061464 175.5039
237.670898 31.095141900614642 114.7056
238.037109 32.57114190061464 61.4878
238.40332 34.00014190061464 32.9839
238.769531 33.99514190061464 16.3008
239.135742 32.698141900614644 7.1099
239.501953 30.182141900614642 7.2446
239.868164 27.450141900614643 26.7637
240.234375 28.871141900614642 56.9424
240.600586 32.34914190061464 63.2529
240.966797 34.664141900614645 54.2734
241.333008 35.64714190061464 38.3989
241.699219 35.45014190061464 18.4902
242.06543 34.170141900614645 -4.3521
242.431641 31.87014190061464 -29.2705
242.797852 28.601141900614643 -54.0293
243.164062 24.503141900614644 -71.1836
243.530273 21.48414190061464 -65.0708
243.896484 23.460141900614644 -54.9751
244.262695 26.051141900614642 -63.4863
244.628906 26.82414190061464 -75.668
244.995117 25.710141900614644 -77.9619
245.361328 25.617141900614644 -55.75
245.727539 30.069141900614643 -41.8096
246.09375 34.213141900614644 -50.5825
246.459961 36.856141900614645 -68.1079
246.826172 38.26014190061464 -89.0522
247.192383 38.637141900614644 -111.5928
247.558594 38.09514190061464 -134.9175
247.924805 36.64514190061464 -158.5225
248.291016 34.18114190061464 177.9941
248.657227 30.349141900614644 154.853
249.023438 23.886141900614643 130.9004
249.389648 5.877141900614642 47.6079
249.755859 21.37314190061464 -67.0161
250.12207 26.669141900614644 -85.4541
250.488281 29.450141900614643 -100.8843
250.854492 31.075141900614643 -116.8628
251.220703 31.772141900614642 -134.7275
251.586914 31.51414190061464 -155.3828
251.953125 30.265141900614644 179.5298
252.319336 28.313141900614642 146.3535
252.685547 27.14114190061464 102.9229
253.051758 28.206141900614643 62.667
253.417969 30.04814190061464 36.7466
253.78418 31.534141900614642 20.8945
254.150391 32.44714190061464 9.7676
254.516602 32.53414190061464 0.4946
254.882812 31.215141900614643 -6.5562
255.249023 27.301141900614642 -2.3413
255.615234 24.872141900614643 57.6797
255.981445 32.493141900614646 83.7485
256.347656 37.22114190061464 77.1147
256.713867 39.78714190061464 64.105
257.080078 40.83714190061464 49.1162
257.446289 40.530141900614645 33.5684
257.8125 38.67414190061464 18.5273
258.178711 34.41914190061464 6.6279
258.544922 24.19614190061464 24.1729
258.911133 29.703141900614643 114.8384
259.277344 35.37914190061464 108.2456
259.643555 37.219141900614645 92.1294
260.009766 36.762141900614644 72.668
260.375977 33.820141900614644 48.6387
260.742188 26.29514190061464 2.8984
261.108398 27.849141900614644 -120.46
261.474609 34.466141900614645 -160.8193
261.84082 37.002141900614646 172.792
262.207031 37.253141900614644 147.9961
262.573242 35.463141900614644 121.8711
262.939453 30.912141900614643 89.4238
263.305664 22.496141900614642 13.1143
263.671875 27.759141900614644 -85.7568
264.038086 31.214141900614642 -122.2412
264.404297 30.862141900614642 -149.25
264.770508 26.075141900614643 -170.1904
265.136719 16.186141900614643 -70.188
265.50293 30.331141900614643 -62.0464
265.869141 35.14414190061464 -84.8604
266.235352 37.23614190061464 -109.6016
266.601562 37.609141900614645 -134.1045
266.967773 36.341141900614645 -156.6777
267.333984 32.832141900614644 -172.666
267.700195 26.381141900614644 -153.3301
268.066406 30.787141900614643 -103.4961
268.432617 35.90414190061464 -110.7344
268.798828 38.14814190061464 -128.7881
269.165039 38.414141900614645 -148.8262
269.53125 36.719141900614645 -168.332
269.897461 32.08414190061464 176.8867
270.263672 21.814141900614644 -145.1475
270.629883 30.253141900614644 -89.0303
270.996094 34.323141900614644 -106.7227
271.362305 34.78514190061464 -137.4023
271.728516 33.37514190061464 172.752
272.094727 34.84014190061464 102.7148
272.460938 39.036141900614645 52.499
272.827148 41.853141900614645 17.793
273.193359 42.887141900614644 -12.4131
273.55957 42.106141900614645 -43.1357
273.925781 39.137141900614644 -80.915
274.291992 34.698141900614644 -148.2744
274.658203 37.292141900614645 129.2783
275.024414 40.62014190061464 85.0586
275.390625 41.088141900614644 52.2139
275.756836 38.249141900614646 19.5684
276.123047 28.355141900614644 -42.791
276.489258 35.00414190061464 179.9521
276.855469 40.16214190061464 141.665
277.22168 39.963141900614644 105.8672
277.587891 34.347141900614645 31.1436
277.954102 42.871141900614646 -77.5
278.320312 50.121141900614646 -115.5117
278.686523 54.195141900614644 -144.3721
279.052734 56.47914190061464 -171.2129
279.418945 57.42714190061464 162.3301
279.785156 57.173141900614645 135.3555
280.151367 55.66014190061464 106.6836
280.517578 52.631141900614644 73.4727
280.883789 47.87014190061464 25.9902
281.25 45.18714190061464 -52.4619
281.616211 47.73014190061464 -113.6777
281.982422 49.01014190061464 -151.6084
282.348633 48.16014190061464 177.1992
282.714844 44.972141900614645 146.6943
283.081055 37.93414190061464 107.2852
283.447266 31.735141900614643 -15.6318
283.813477 38.65314190061464 -74.3467
284.179688 39.90114190061464 -99.7881
284.545898 37.713141900614644 -112.541
284.912109 33.92214190061464 -93.6836
285.27832 36.92214190061464 -63.2676
285.644531 40.55314190061464 -69.1182
286.010742 42.008141900614646 -86.5537
286.376953 41.77014190061464 -107.0596
286.743164 40.05014190061464 -127.4502
287.109375 36.73014190061464 -143.9199
287.475586 31.63814190061464 -144.9971
287.841797 29.361141900614644 -111.21
288.208008 32.881141900614644 -98.3662
288.574219 35.280141900614645 -106.4395
288.94043 36.335141900614644 -118.3604
289.306641 36.52014190061464 -130.3223
289.672852 35.97114190061464 -142.8027
290.039062 34.319141900614646 -158.2705
290.405273 30.28014190061464 176.8174
290.771484 23.740141900614642 91.5215
