* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 30, 2023 11:57:59 AM
* REW Settings:
138.061523 30.56577210958963 18.5459
138.427734 31.977772109589633 6.5234
138.793945 33.02277210958963 -8.7803
139.160156 33.42177210958963 -26.9194
139.526367 32.92177210958963 -46.9907
139.892578 31.24677210958963 -67.7881
140.258789 27.948772109589633 -86.8828
140.625 22.293772109589632 -94.5537
140.991211 18.640772109589633 -60.7935
141.357422 22.851772109589632 -57.5342
141.723633 25.707772109589634 -87.9346
142.089844 27.747772109589633 -127.4141
142.456055 29.425772109589634 -166.3301
142.822266 30.335772109589634 158.9087
143.188477 29.989772109589634 128.2471
143.554688 27.890772109589633 101.5503
143.920898 23.110772109589632 82.8472
144.287109 15.966772109589632 105.9087
144.65332 20.146772109589634 129.8657
145.019531 23.828772109589632 92.3628
145.385742 27.896772109589634 39.8486
145.751953 32.55677210958963 -2.8726
146.118164 36.21177210958963 -34.8623
146.484375 38.57977210958963 -60.8257
146.850586 39.77977210958963 -82.8516
147.216797 39.94077210958963 -101.2666
147.583008 39.19577210958963 -115.1997
147.949219 37.838772109589634 -122.8013
148.31543 36.59677210958963 -123.1582
148.681641 36.26977210958963 -121.1777
149.047852 36.51077210958963 -124.3301
149.414062 36.414772109589634 -133.96
149.780273 35.49277210958963 -148.1938
150.146484 33.52277210958963 -165.6436
150.512695 30.24677210958963 173.9263
150.878906 24.99377210958963 148.896
151.245117 14.926772109589631 105.1279
151.611328 15.124772109589632 -43.8906
151.977539 22.471772109589633 -88.8682
152.34375 26.381772109589633 -121.7271
152.709961 29.288772109589633 -150.5728
153.076172 31.56877210958963 -176.1582
153.442383 33.24377210958963 160.4087
153.808594 34.30977210958963 137.8027
154.174805 34.78577210958963 114.7202
154.541016 34.72977210958963 89.8896
154.907227 34.28277210958963 62.1875
155.273438 33.69877210958963 31.3228
155.639648 33.21477210958963 -0.9863
156.005859 32.71977210958963 -31.2505
156.37207 31.65877210958963 -56.0884
156.738281 29.273772109589633 -70.6909
157.104492 25.930772109589633 -58.0679
157.470703 28.62977210958963 -26.439
157.836914 33.34977210958964 -28.4136
158.203125 36.237772109589635 -44.6733
158.569336 37.63177210958963 -66.3447
158.935547 37.87277210958963 -91.8374
159.301758 37.25077210958963 -121.6323
159.667969 36.22677210958963 -156.5195
160.03418 35.47377210958963 165.3164
160.400391 35.22977210958963 129.7627
160.766602 34.94877210958963 101.3564
161.132812 34.072772109589636 80.8213
161.499023 32.40777210958963 67.9702
161.865234 30.011772109589632 62.9546
162.231445 26.918772109589632 66.2764
162.597656 22.944772109589632 83.96
162.963867 21.56277210958963 130.3354
163.330078 25.56077210958963 157.1943
163.696289 28.20577210958963 160.0483
164.0625 28.56077210958963 158.7051
164.428711 27.006772109589633 167.3682
164.794922 27.212772109589633 -162.1812
165.161133 31.351772109589632 -147.5669
165.527344 34.61177210958963 -154.5776
165.893555 36.23277210958963 -170.4478
166.259766 36.46577210958963 169.0776
166.625977 35.55277210958963 145.1904
166.992188 33.80677210958963 118.7012
167.358398 31.79277210958963 92.8228
167.724609 30.419772109589633 75.5361
168.09082 31.078772109589632 70.3267
168.457031 33.72077210958963 64.0391
168.823242 36.27077210958963 50.1304
169.189453 37.61377210958963 31.3984
169.555664 37.298772109589635 9.6572
169.921875 34.54677210958963 -16.2959
170.288086 26.37077210958963 -66.479
170.654297 30.550772109589634 161.3354
171.020508 37.569772109589636 124.5908
171.386719 40.58477210958963 98.3511
171.75293 41.560772109589635 73.1675
172.119141 41.04977210958963 46.3271
172.485352 39.39877210958963 14.4946
172.851562 37.60777210958963 -26.5713
173.217773 37.63977210958963 -70.957
173.583984 39.22777210958963 -102.6758
173.950195 40.926772109589635 -121.0483
174.316406 42.47977210958963 -132.251
174.682617 43.893772109589634 -141.438
175.048828 44.98677210958963 -151.4756
175.415039 45.53577210958963 -163.0879
175.78125 45.39077210958963 -175.9922
176.147461 44.466772109589634 170.2246
176.513672 42.691772109589635 155.645
176.879883 39.957772109589634 139.48
177.246094 36.10277210958963 118.5171
177.612305 31.43577210958963 82.4399
177.978516 29.92377210958963 25.5708
178.344727 32.05877210958963 -13.0327
178.710938 33.170772109589635 -33.4648
179.077148 32.32477210958963 -44.6226
179.443359 29.17377210958963 -40.3672
179.80957 27.893772109589634 1.9707
180.175781 33.054772109589635 22.9722
180.541992 36.62077210958963 17.0361
180.908203 38.19577210958963 3.481
181.274414 38.14177210958963 -13.0542
181.640625 36.45677210958963 -31.2803
182.006836 32.66677210958963 -51.0591
182.373047 24.771772109589634 -74.583
182.739258 11.601772109589632 121.75
183.105469 22.35977210958963 76.6104
183.47168 20.128772109589633 46.0254
183.837891 15.344772109589632 -98.3667
184.204102 28.01077210958963 -147.7158
184.570312 33.03277210958963 -170.8662
184.936523 35.307772109589635 169.3789
185.302734 35.80977210958963 151.9658
185.668945 34.80977210958963 138.3174
186.035156 32.48877210958963 133.1836
186.401367 30.332772109589634 145.2246
186.767578 31.517772109589632 161.0444
187.133789 33.85677210958963 158.4482
187.5 35.228772109589634 144.4082
187.866211 35.48977210958963 125.3115
188.232422 34.731772109589635 103.8291
188.598633 32.935772109589635 81.3149
188.964844 29.85077210958963 58.6406
189.331055 24.581772109589632 35.9673
189.697266 11.781772109589632 2.5762
190.063477 17.774772109589634 -163.6836
190.429688 24.71677210958963 178.8306
190.795898 28.320772109589633 166.3311
191.162109 30.849772109589633 152.8584
191.52832 32.58677210958963 136.0737
191.894531 33.43077210958963 115.1733
192.260742 33.25077210958963 89.3989
192.626953 31.98777210958963 56.4116
192.993164 30.122772109589633 10.6812
193.359375 29.83377210958963 -48.2192
193.725586 31.80777210958963 -100.2046
194.091797 33.65777210958963 -139.459
194.458008 34.51077210958963 -172.0869
194.824219 34.37677210958963 158.6802
195.19043 33.408772109589634 132.2427
195.556641 31.87477210958963 109.8198
195.922852 30.380772109589632 93.5312
196.289062 29.941772109589632 82.0269
196.655273 30.820772109589633 67.7383
197.021484 32.09277210958963 46.5801
197.387695 33.03877210958963 20.0503
197.753906 33.44977210958963 -9.7773
198.120117 33.34677210958964 -41.3101
198.486328 32.79377210958963 -72.6938
198.852539 31.784772109589632 -101.1582
199.21875 30.259772109589633 -122.585
199.584961 28.61577210958963 -131.4316
199.951172 28.488772109589632 -128.7344
200.317383 30.096772109589633 -130.7305
200.683594 31.40577210958963 -142.4502
201.049805 31.40377210958963 -159.3242
201.416016 29.645772109589632 -178.3057
201.782227 25.259772109589633 161.5635
202.148438 13.936772109589633 132.292
202.514648 15.728772109589633 -28.1367
202.880859 21.363772109589632 -36.5762
203.24707 24.01077210958963 -24.1973
203.613281 28.006772109589633 -14.3281
203.979492 31.459772109589633 -18.6035
204.345703 33.210772109589634 -29.9209
204.711914 33.021772109589634 -42.3125
205.078125 30.428772109589634 -48.1133
205.444336 26.492772109589634 -19.46
205.810547 31.157772109589633 16.4746
206.176758 35.78777210958963 9.998
206.542969 38.11377210958963 -8.707
206.90918 38.81477210958963 -33.001
207.275391 38.26977210958963 -62.7559
207.641602 36.94277210958963 -100.3047
208.007812 35.93677210958963 -146.7754
208.374023 36.26477210958963 166.001
208.740234 37.082772109589634 126.8301
209.106445 37.310772109589635 94.625
209.472656 36.59677210958963 65.8564
209.838867 34.90177210958963 37.6279
210.205078 32.36877210958963 6.8848
210.571289 29.62377210958963 -29.7969
210.9375 28.056772109589634 -70.6455
211.303711 28.069772109589632 -105.0625
211.669922 28.538772109589633 -129.9736
212.036133 28.76377210958963 -150.8877
212.402344 28.500772109589633 -174.2617
212.768555 27.884772109589633 153.4961
213.134766 28.133772109589632 109.2666
213.500977 30.32777210958963 64.6816
213.867188 32.91377210958963 29.5771
214.233398 34.55877210958963 0.5039
214.599609 34.80077210958963 -27.2588
214.96582 33.19577210958963 -58.9746
215.332031 29.40577210958963 -111.0049
215.698242 30.823772109589633 161.4287
216.064453 36.521772109589634 113.1699
216.430664 39.95877210958963 84.0098
216.796875 41.53877210958963 60.4814
217.163086 41.49877210958963 40.1689
217.529297 39.59677210958963 24.3027
217.895508 34.91577210958963 23.2285
218.261719 32.76777210958963 77.5439
218.62793 39.38177210958963 94.1709
218.994141 43.22077210958963 82.7471
219.360352 45.05377210958963 65.918
219.726562 45.47777210958963 47.7842
220.092773 44.66877210958963 29.9834
220.458984 42.57177210958963 14.3252
220.825195 38.972772109589634 5.1475
221.191406 34.44077210958963 15.2588
221.557617 33.953772109589636 42.6387
221.923828 35.93677210958963 45.0518
222.290039 36.292772109589635 31.8486
222.65625 34.58777210958963 13.3867
223.022461 30.050772109589634 -4.8916
223.388672 18.64477210958963 11.4883
223.754883 26.308772109589633 87.0986
224.121094 31.784772109589632 65.0576
224.487305 34.15177210958963 33.8379
224.853516 35.17577210958963 -0.127
225.219727 35.26377210958963 -34.3994
225.585938 34.24777210958963 -67.6045
225.952148 31.386772109589632 -99.6006
226.318359 23.863772109589632 -133.501
226.68457 19.614772109589634 40.0879
227.050781 29.878772109589633 4.5195
227.416992 32.774772109589634 -21.7461
227.783203 32.47177210958964 -45.0371
228.149414 28.44377210958963 -61.6279
228.515625 19.31577210958963 -3.1318
228.881836 30.38577210958963 34.2939
229.248047 34.94977210958963 16.8096
229.614258 36.225772109589634 -5.8799
229.980469 34.87077210958963 -31.2041
230.34668 29.49577210958963 -63.6865
230.712891 21.77877210958963 161.666
231.079102 32.88977210958963 99.7021
231.445312 36.54477210958963 71.4883
231.811523 36.96477210958963 46.7607
232.177734 34.16577210958963 23.6934
232.543945 21.883772109589632 9.2197
232.910156 31.51077210958963 150.2549
233.276367 38.77677210958963 129.4844
233.642578 41.938772109589635 107.2812
234.008789 43.213772109589634 85.0635
234.375 43.164772109589634 63.2012
234.741211 41.97777210958963 42.1016
235.107422 39.67577210958963 22.5703
235.473633 36.21277210958963 6.54
235.839844 31.752772109589632 -1.2734
236.206055 27.90577210958963 4.3428
236.572266 26.791772109589633 6.8369
236.938477 26.24077210958963 -10.9756
237.304688 24.94377210958963 -47.3721
237.670898 24.17977210958963 -101.1729
238.037109 25.79277210958963 -157.9434
238.40332 28.297772109589634 157.2891
238.769531 30.104772109589632 122.0127
239.135742 30.71177210958963 92.25
239.501953 29.637772109589633 66.335
239.868164 25.375772109589633 45.5293
240.234375 11.116772109589633 118.9688
240.600586 28.05777210958963 160.3672
240.966797 33.73077210958964 141.7832
241.333008 36.27677210958963 121.1309
241.699219 36.80377210958963 100.5645
242.06543 35.24177210958963 81.3652
242.431641 30.207772109589634 68.6318
242.797852 21.54877210958963 143.0107
243.164062 32.69577210958963 171.2695
243.530273 36.99777210958963 155.2354
243.896484 38.37677210958963 134.9277
244.262695 37.64077210958963 113.1162
244.628906 34.432772109589635 89.8184
244.995117 25.76677210958963 59.8223
245.361328 23.87977210958963 -114.2832
245.727539 32.167772109589635 -146.3477
246.09375 34.15977210958963 -170.3311
246.459961 33.14177210958963 166.5303
246.826172 28.637772109589633 142.4238
247.192383 10.584772109589633 80.874
247.558594 26.45277210958963 -68.5312
247.924805 31.428772109589634 -91.9258
248.291016 32.92577210958963 -112.5127
248.657227 32.72077210958963 -132.1143
249.023438 31.56377210958963 -151.9023
249.389648 30.20577210958963 -174.2236
249.755859 29.61577210958963 158.6143
250.12207 30.375772109589633 129.0938
250.488281 31.83977210958963 102.3682
250.854492 32.968772109589636 79.8447
251.220703 33.16077210958963 61.1836
251.586914 32.12477210958963 47.3027
251.953125 29.816772109589632 42.375
252.319336 27.46977210958963 53.999
252.685547 27.825772109589632 70.4844
253.051758 28.826772109589633 70.8584
253.417969 27.820772109589633 60.7158
253.78418 22.514772109589632 47.2178
254.150391 12.981772109589633 -164.8359
254.516602 27.784772109589632 -174.417
254.882812 32.545772109589635 167.127
255.249023 34.707772109589634 147.5273
255.615234 35.37977210958963 127.0488
255.981445 34.993772109589635 105.1924
256.347656 33.88577210958963 80.6016
256.713867 32.62977210958963 51.0508
257.080078 32.28177210958963 16.1816
257.446289 33.539772109589634 -18.2168
257.8125 35.707772109589634 -47.3047
258.178711 37.874772109589635 -72.5039
258.544922 39.603772109589634 -96.4551
258.911133 40.71877210958963 -120.8105
259.277344 41.121772109589635 -146.6191
259.643555 40.72477210958963 -175.0361
260.009766 39.447772109589636 151.7178
260.375977 37.48277210958963 108.6865
260.742188 36.44677210958963 51.001
261.108398 38.207772109589634 -6.0264
261.474609 40.664772109589634 -48.8477
261.84082 42.30577210958963 -83.0049
262.207031 42.92577210958963 -113.3926
262.573242 42.50477210958963 -142.4766
262.939453 40.95177210958963 -172.168
263.305664 38.03877210958963 154.2441
263.671875 33.75377210958963 107.1426
264.038086 31.78377210958963 34.7852
264.404297 34.356772109589635 -20.7891
264.770508 36.13577210958963 -54.4053
265.136719 36.383772109589636 -79.9277
265.50293 35.29177210958963 -102.3623
265.869141 32.86077210958963 -124.7773
266.235352 28.82777210958963 -152.8311
266.601562 23.81577210958963 155.6582
266.967773 24.450772109589632 87.25
267.333984 26.715772109589633 52.1875
267.700195 25.880772109589632 34.7344
268.066406 19.64177210958963 52.2158
268.432617 26.534772109589632 129.0273
268.798828 34.289772109589634 124.5361
269.165039 38.57577210958963 109.6348
269.53125 41.04977210958963 92.6416
269.897461 42.25977210958963 75.2354
270.263672 42.44577210958963 58.209
270.629883 41.749772109589635 42.2158
270.996094 40.32377210958963 27.8398
271.362305 38.43177210958963 15.0625
271.728516 36.472772109589634 1.7754
272.094727 34.832772109589634 -17.2979
272.460938 33.97077210958963 -47.3125
272.827148 34.55677210958963 -85.1455
273.193359 36.15377210958963 -120.8936
273.55957 37.545772109589635 -151.5664
273.925781 38.11677210958963 -179.29
274.291992 37.69877210958963 153.667
274.658203 36.26577210958963 125.1709
275.024414 33.95877210958963 92.2607
275.390625 31.53977210958963 51.5176
275.756836 30.566772109589632 7.2744
276.123047 31.018772109589634 -27.1221
276.489258 31.639772109589632 -49.2168
276.855469 32.05277210958963 -63.8262
277.22168 32.21677210958963 -75.7666
277.587891 31.88277210958963 -88.1621
277.954102 30.57777210958963 -101.9111
278.320312 27.44377210958963 -115.792
278.686523 19.444772109589632 -119.5742
279.052734 19.718772109589633 -5.6377
279.418945 28.799772109589632 -10.6104
279.785156 33.00777210958963 -27.7959
280.151367 35.43077210958963 -46.5127
280.517578 36.79177210958963 -64.9863
280.883789 37.32577210958963 -82.1816
281.25 37.08177210958963 -96.9023
281.616211 36.05377210958963 -107.083
281.982422 34.43677210958963 -108.7451
282.348633 33.40777210958963 -98.0879
282.714844 34.53777210958963 -84.9092
283.081055 36.585772109589634 -81.9189
283.447266 38.06477210958963 -86.458
283.813477 38.63977210958963 -93.6494
284.179688 38.338772109589634 -100.3486
284.545898 37.30077210958963 -104.1133
284.912109 35.832772109589634 -102.8145
285.27832 34.49177210958963 -95.8291
285.644531 33.780772109589634 -85.7959
286.010742 33.71977210958963 -76.5459
286.376953 34.085772109589634 -70.4453
286.743164 34.60277210958963 -69.4355
287.109375 34.82877210958963 -74.8701
287.475586 34.286772109589634 -87.0645
287.841797 32.563772109589635 -106.7432
288.208008 29.366772109589633 -138.1865
288.574219 25.92677210958963 166.666
288.94043 26.587772109589633 102.4941
289.306641 28.198772109589633 59.1211
289.672852 28.107772109589632 24.2988
290.039062 26.520772109589632 -11.4512
290.405273 24.736772109589634 -50.5244
290.771484 24.60077210958963 -80.5986
291.137695 26.831772109589632 -91.1055
291.503906 30.90077210958963 -98.1396
291.870117 34.74577210958963 -112.2441
292.236328 37.40177210958963 -131.4834
