* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 29, 2023 5:28:19 PM
* REW Settings:
138.427734 33.10609051022878 34.2153
138.793945 34.831090510228776 -44.8369
139.160156 38.62509051022878 -90.3535
139.526367 40.64509051022878 -119.6304
139.892578 41.20009051022878 -140.9893
140.258789 40.78109051022878 -155.3389
140.625 40.09509051022878 -162.8276
140.991211 39.87709051022878 -167.894
141.357422 39.943090510228785 -177.979
141.723633 39.49009051022878 163.5337
142.089844 38.13409051022878 135.6211
142.456055 36.339090510228786 97.0879
142.822266 35.26709051022878 53.9326
143.188477 34.44809051022878 21.7573
143.554688 32.449090510228785 14.4238
143.920898 33.288090510228784 40.2393
144.287109 38.12609051022878 45.7026
144.65332 41.102090510228784 31.3145
145.019531 41.56809051022878 8.6045
145.385742 38.93509051022878 -26.3218
145.751953 35.74309051022878 -113.4741
146.118164 43.221090510228784 176.1436
146.484375 48.15809051022878 145.0811
146.850586 50.54309051022878 122.3267
147.216797 50.95709051022878 104.002
147.583008 49.27509051022878 92.6553
147.949219 45.44909051022878 104.8608
148.31543 47.42609051022878 149.4619
148.681641 52.919090510228784 154.439
149.047852 56.23309051022878 142.6353
149.414062 57.87209051022878 126.4336
149.780273 58.19209051022878 108.8408
150.146484 57.26909051022878 91.0933
150.512695 54.94509051022878 74.3657
150.878906 50.68609051022878 61.5493
151.245117 43.29709051022878 67.8838
151.611328 41.42009051022878 128.4385
151.977539 45.28109051022878 134.0767
152.34375 45.37509051022878 116.6934
152.709961 42.03009051022878 85.9014
153.076172 36.95409051022878 9.5918
153.442383 42.102090510228784 -66.7573
153.808594 45.66509051022878 -99.7046
154.174805 46.42509051022878 -123.7554
154.541016 44.76909051022878 -145.0718
154.907227 39.568090510228785 -165.0132
155.273438 4.376090510228781 -33.6304
155.639648 39.184090510228785 -24.4258
156.005859 43.70109051022878 -42.8726
156.37207 44.97909051022878 -61.3262
156.738281 44.35809051022878 -80.0405
157.104492 42.11109051022878 -99.9941
157.470703 38.199090510228785 -124.4507
157.836914 33.306090510228785 -163.7261
158.203125 32.17109051022878 144.6479
158.569336 34.42009051022878 120.4272
158.935547 36.76709051022878 114.1768
159.301758 38.825090510228776 110.7183
159.667969 40.13309051022878 105.3633
160.03418 40.35709051022878 98.9575
160.400391 39.38409051022878 94.1997
160.766602 37.38409051022878 95.1992
161.132812 35.34809051022878 105.4082
161.499023 34.584090510228776 116.6826
161.865234 33.96309051022878 116.4121
162.231445 31.68609051022878 102.8799
162.597656 27.214090510228782 68.7432
162.963867 25.77609051022878 9.6113
163.330078 28.16609051022878 -8.4995
163.696289 32.24709051022878 9.1636
164.0625 38.32309051022878 16.8276
164.428711 43.06909051022878 10.6875
164.794922 46.10309051022878 -0.4141
165.161133 47.63509051022878 -12.6426
165.527344 47.74709051022878 -23.6372
165.893555 46.35809051022878 -29.8779
166.259766 43.67009051022878 -22.2139
166.625977 43.11709051022878 7.8911
166.992188 46.471090510228784 24.126
167.358398 49.18409051022878 20.897
167.724609 50.416090510228784 9.9937
168.09082 50.24309051022878 -4.5879
168.457031 48.53409051022878 -22.3018
168.823242 44.62409051022878 -45.9966
169.189453 36.91709051022878 -99.4189
169.555664 39.584090510228776 156.1309
169.921875 44.407090510228784 118.7192
170.288086 45.53309051022878 92.373
170.654297 43.60609051022878 63.8677
171.020508 37.37909051022878 10.3403
171.386719 40.23909051022878 -100.8315
171.75293 46.32209051022878 -142.9448
172.119141 48.50009051022878 -172.208
172.485352 47.66409051022878 156.894
172.851562 43.05509051022878 103.9585
173.217773 45.80709051022878 -2.6318
173.583984 53.07509051022878 -48.0771
173.950195 57.15609051022878 -76.4746
174.316406 59.36209051022878 -101.1577
174.682617 60.212090510228784 -124.5859
175.048828 59.855090510228784 -147.5449
175.415039 58.21409051022878 -170.4258
175.78125 54.89209051022878 166.3789
176.147461 48.45209051022878 141.6509
176.513672 25.02409051022878 36.8784
176.879883 45.35809051022878 -75.4771
177.246094 48.605090510228784 -101.8018
177.612305 48.14809051022878 -128.7603
177.978516 44.78009051022878 -161.9106
178.344727 38.657090510228784 134.0552
178.710938 41.12609051022878 43.2827
179.077148 44.81609051022878 2.9517
179.443359 45.59509051022878 -23.5068
179.80957 44.02709051022878 -44.6245
180.175781 39.67709051022878 -58.9268
180.541992 30.68809051022878 -38.0781
180.908203 34.40809051022878 31.9253
181.274414 38.53909051022878 30.7773
181.640625 39.200090510228776 23.9165
182.006836 38.17709051022878 25.0283
182.373047 37.87009051022878 38.9521
182.739258 39.89409051022878 48.6187
183.105469 42.11309051022878 44.2998
183.47168 43.40609051022878 31.8755
183.837891 43.70509051022878 15.0762
184.204102 43.05409051022878 -5.5747
184.570312 41.47909051022878 -32.5088
184.936523 39.50909051022878 -72.5073
185.302734 39.708090510228786 -126.6035
185.668945 42.62809051022878 -170.9868
186.035156 45.36609051022878 158.752
186.401367 47.01709051022878 135.2715
186.767578 47.465090510228784 115.2256
187.133789 46.529090510228784 97.9673
187.5 43.63909051022878 85.5815
187.866211 37.29609051022878 94.1499
188.232422 37.812090510228785 165.1875
188.598633 44.20709051022878 172.6792
188.964844 47.13309051022878 162.207
189.331055 47.95509051022878 148.7607
189.697266 46.99009051022878 135.4409
190.063477 43.77409051022878 125.1865
190.429688 36.075090510228776 134.7368
190.795898 37.25109051022878 -134.77
191.162109 44.157090510228784 -129.8657
191.52832 47.05109051022878 -139.6519
191.894531 47.95209051022878 -151.5962
192.260742 47.40809051022878 -163.3857
192.626953 45.544090510228784 -173.4619
192.993164 42.36709051022878 -179.2759
193.359375 38.25909051022878 -176.4116
193.725586 34.86209051022878 -167.0654
194.091797 32.54909051022878 -176.2129
194.458008 32.053090510228785 133.9077
194.824219 36.67909051022878 86.4751
195.19043 40.42909051022878 61.8994
195.556641 42.02309051022878 46.4736
195.922852 41.63109051022878 38.0469
196.289062 39.47809051022878 42.2129
196.655273 37.791090510228784 69.541
197.021484 39.74409051022878 97.5566
197.387695 41.79909051022878 111.8193
197.753906 43.21909051022878 127.4346
198.120117 45.76409051022878 144.8218
198.486328 49.17909051022878 151.9922
198.852539 51.95609051022878 148.9458
199.21875 53.59509051022878 140.6289
199.584961 54.026090510228784 130.3643
199.951172 53.17809051022878 120.6304
200.317383 50.87309051022878 114.9331
200.683594 47.09209051022878 122.1392
201.049805 44.87209051022878 154.9434
201.416016 47.13209051022878 178.4214
201.782227 48.92109051022878 -177.4038
202.148438 49.32709051022878 -177.3193
202.514648 49.00609051022878 -174.9941
202.880859 48.81509051022878 -170.8535
203.24707 48.92009051022878 -170.605
203.613281 48.58209051022878 -177.9399
203.979492 47.01709051022878 166.5625
204.345703 43.59709051022878 139.248
204.711914 39.28409051022878 82.3188
205.078125 40.97909051022878 13.5693
205.444336 43.32809051022878 -22.7354
205.810547 42.90509051022878 -46.5552
206.176758 38.46909051022878 -63.7598
206.542969 23.90709051022878 31.8755
206.90918 40.92809051022878 62.6274
207.275391 45.83309051022878 47.5293
207.641602 47.69609051022878 30.7891
208.007812 47.69309051022878 13.8247
208.374023 46.00209051022878 -3.354
208.740234 42.19509051022878 -22.0449
209.106445 34.306090510228785 -52.978
209.472656 31.490090510228782 -171.8003
209.838867 38.72909051022878 154.4985
210.205078 41.70409051022878 143.9292
210.571289 43.14609051022878 137.9404
210.9375 43.71409051022878 132.2534
211.303711 43.24609051022878 124.9604
211.669922 40.974090510228784 116.6099
212.036133 34.24809051022878 115.75
212.402344 32.67609051022878 -130.9067
212.768555 42.55209051022878 -129.2451
213.134766 46.82809051022878 -145.2241
213.500977 48.95209051022878 -165.2129
213.867188 49.74209051022878 171.9209
214.233398 49.55309051022878 145.917
214.599609 48.67809051022878 116.0815
214.96582 47.51109051022878 82.2485
215.332031 46.47209051022878 46.5039
215.698242 45.57609051022878 13.1401
216.064453 44.33209051022878 -14.4082
216.430664 42.15209051022878 -33.792
216.796875 38.73809051022878 -38.98
217.163086 36.28309051022878 -17.9736
217.529297 38.51009051022878 1.436
217.895508 41.01009051022878 0.0068
218.261719 42.21109051022878 -8.7964
218.62793 42.337090510228784 -18.6411
218.994141 41.70109051022878 -26.6841
219.360352 40.67709051022878 -31.1006
219.726562 39.809090510228785 -31.4546
220.092773 39.60809051022878 -30.3325
220.458984 40.053090510228785 -31.9937
220.825195 40.69509051022878 -38.3589
221.191406 41.14809051022878 -48.8804
221.557617 41.18909051022878 -62.4106
221.923828 40.64709051022878 -78.0049
222.290039 39.28109051022878 -95.0215
222.65625 36.577090510228786 -113.1255
223.022461 30.83809051022878 -132.751
223.388672 12.06109051022878 57.6895
223.754883 32.92609051022878 15.3306
224.121094 38.34709051022878 -4.1543
224.487305 41.11509051022878 -22.3696
224.853516 42.44909051022878 -39.1172
225.219727 42.70009051022878 -53.0522
225.585938 42.10409051022878 -61.2603
225.952148 41.43709051022878 -59.5459
226.318359 42.36509051022878 -51.3853
226.68457 44.785090510228784 -50.8979
227.050781 47.041090510228784 -60.5259
227.416992 48.44909051022878 -75.9419
227.783203 48.86109051022878 -94.1528
228.149414 48.16409051022878 -113.3462
228.515625 46.09809051022878 -131.623
228.881836 42.02809051022878 -144.0352
229.248047 35.88309051022878 -125.5825
229.614258 38.62909051022878 -84.5488
229.980469 42.64609051022878 -93.1997
230.34668 44.21709051022878 -116.356
230.712891 44.163090510228784 -145.2598
231.079102 42.84509051022878 -177.7271
231.445312 40.12309051022878 148.7441
231.811523 34.208090510228786 122.8486
232.177734 29.57809051022878 -153.4858
232.543945 41.33609051022878 -155.853
232.910156 46.87109051022878 178.8394
233.276367 50.10709051022878 152.6504
233.642578 51.88109051022878 127.0967
234.008789 52.43109051022878 102.3008
234.375 51.74509051022878 78.1602
234.741211 49.526090510228784 54.48
235.107422 44.68709051022878 30.6543
235.473633 28.60709051022878 -6.1763
235.839844 41.00009051022878 174.1133
236.206055 46.83909051022878 151.4048
236.572266 49.07709051022878 130.9736
236.938477 49.63409051022878 111.6597
237.304688 49.02409051022878 93.1958
237.670898 47.40509051022878 75.2056
238.037109 44.70809051022878 56.6978
238.40332 40.49109051022878 34.5723
238.769531 33.60209051022878 -6.6934
239.135742 32.66709051022878 -105.1875
239.501953 38.47609051022878 -150.6016
239.868164 41.47909051022878 -177.0078
240.234375 42.83509051022878 158.9023
240.600586 43.093090510228784 133.9316
240.966797 42.51509051022878 106.875
241.333008 41.29309051022878 77.168
241.699219 39.61109051022878 45.1357
242.06543 37.529090510228784 12.7764
242.431641 34.67709051022878 -15.667
242.797852 29.94309051022878 -29.7031
243.164062 26.46609051022878 10.6504
243.530273 33.00309051022878 30.084
243.896484 37.38109051022878 18.4053
244.262695 39.86809051022878 3.0215
244.628906 41.33409051022878 -11.0068
244.995117 42.39409051022878 -22.7695
245.361328 43.49409051022878 -33.9883
245.727539 44.68809051022878 -47.8213
246.09375 45.69109051022878 -66.3623
246.459961 46.20509051022878 -90.1875
246.826172 46.08609051022878 -119.6582
247.192383 45.39609051022878 -155.8691
247.558594 44.55509051022878 159.7998
247.924805 44.352090510228784 109.1465
248.291016 45.00009051022878 58.7861
248.657227 45.78409051022878 12.2012
249.023438 46.15009051022878 -32.5303
249.389648 46.08209051022878 -78.4512
249.755859 45.95509051022878 -127.1191
250.12207 46.20209051022878 -176.7559
250.488281 46.74909051022878 136.3184
250.854492 47.10309051022878 93.4561
251.220703 46.85009051022878 53.3945
251.586914 45.76309051022878 13.8975
251.953125 43.73609051022878 -28.0762
252.319336 40.96009051022878 -77.5039
252.685547 38.78309051022878 -138.8496
253.051758 38.85209051022878 159.5225
253.417969 39.56009051022878 110.2861
253.78418 39.32909051022878 69.3359
254.150391 37.66109051022878 30.999
254.516602 34.03909051022878 -10.9336
254.882812 28.17209051022878 -77.582
255.249023 29.54009051022878 -175.9688
255.615234 33.70109051022878 131.6543
255.981445 35.26409051022878 92.7676
256.347656 34.80709051022878 51.9043
256.713867 33.38909051022878 -4.3389
257.080078 35.29209051022878 -74.8643
257.446289 39.72509051022878 -125.0205
257.8125 43.166090510228784 -160.0547
258.178711 45.30809051022878 170.5449
258.544922 46.27809051022878 143.2344
258.911133 46.07709051022878 116.3496
259.277344 44.50309051022878 88.3408
259.643555 40.94709051022878 55.4902
260.009766 34.33709051022878 -2.7705
260.375977 35.89409051022878 -106.9258
260.742188 40.92409051022878 -153.3818
261.108398 42.88909051022878 175.3896
261.474609 42.73709051022878 146.709
261.84082 40.544090510228784 116.0859
262.207031 35.63709051022878 72.8623
262.573242 32.580090510228786 -21.001
262.939453 38.38409051022878 -84.0137
263.305664 41.919090510228784 -116.8691
263.671875 43.73309051022878 -143.7852
264.038086 44.62509051022878 -169.7627
264.404297 45.06709051022878 163.1836
264.770508 45.39209051022878 134.1514
265.136719 45.79209051022878 103.3877
265.50293 46.24109051022878 71.9219
265.869141 46.52209051022878 40.5195
266.235352 46.36209051022878 9.001
266.601562 45.529090510228784 -23.7803
266.967773 43.90309051022878 -60.0098
267.333984 41.663090510228784 -103.0508
267.700195 39.66509051022878 -154.4014
268.066406 38.50509051022878 153.5889
268.432617 36.559090510228785 107.6016
268.798828 29.90909051022878 54.3564
269.165039 31.81409051022878 -101.5576
269.53125 41.11809051022878 -147.5371
269.897461 45.60609051022878 -179.4775
270.263672 48.05509051022878 150.8438
270.629883 49.20309051022878 121.3828
270.996094 49.35009051022878 91.1016
271.362305 48.65809051022878 59.0557
271.728516 47.25709051022878 24.083
272.094727 45.33009051022878 -15.418
272.460938 43.288090510228784 -61.376
272.827148 41.99809051022878 -113.7725
273.193359 42.22609051022878 -166.0234
273.55957 43.46709051022878 149.7891
273.925781 44.80309051022878 114.7275
274.291992 45.80509051022878 86.6631
274.658203 46.36609051022878 63.5518
275.024414 46.47309051022878 43.7646
275.390625 46.10609051022878 25.8789
275.756836 45.18509051022878 8.5381
276.123047 43.56009051022878 -9.8193
276.489258 41.029090510228784 -31.9668
276.855469 37.66809051022878 -65.0352
277.22168 36.01809051022878 -117.8877
277.587891 38.65909051022878 -163.4424
277.954102 41.79309051022878 170.3623
278.320312 44.13909051022878 151.6104
278.686523 45.72509051022878 134.2861
279.052734 46.58809051022878 115.8301
279.418945 46.73109051022878 94.873
279.785156 46.19209051022878 70.3027
280.151367 45.151090510228784 41.0762
280.517578 44.02309051022878 7.4102
280.883789 43.17809051022878 -26.9307
281.25 42.32509051022878 -55.999
281.616211 40.70209051022878 -74.8545
281.982422 38.11609051022878 -74.9189
282.348633 38.02509051022878 -50.5195
282.714844 41.60309051022878 -39.8164
283.081055 44.38009051022878 -46.1709
283.447266 45.64709051022878 -58.3213
283.813477 45.47809051022878 -72.1953
284.179688 43.69909051022878 -86.0859
284.545898 39.37309051022878 -97.8135
284.912109 26.82109051022878 -80.583
285.27832 35.96209051022878 28.5107
285.644531 42.14809051022878 19.3613
286.010742 44.67009051022878 4.4902
286.376953 45.30109051022878 -12.3496
286.743164 44.33409051022878 -30.9541
287.109375 41.42309051022878 -52.4375
287.475586 34.90009051022878 -84.042
287.841797 28.647090510228782 153.3203
288.208008 37.319090510228776 95.9375
288.574219 40.22609051022878 69.3496
288.94043 40.37309051022878 46.7412
289.306641 38.27509051022878 27.3291
289.672852 33.47109051022878 20.0283
290.039062 30.61609051022878 60.1885
290.405273 36.60409051022878 69.4004
290.771484 40.85009051022878 47.8936
291.137695 43.75309051022878 20.8223
291.503906 45.846090510228784 -5.835
291.870117 47.25009051022878 -30.1348
292.236328 47.99609051022878 -51.6035
292.602539 48.12809051022878 -70.377
